date,price,total_volume,market_cap,coin_name
2015-02-02 00:00:00.000,240.0193,108043831.20772208,3310466195.25,bitcoin
2015-02-03 00:00:00.000,226.0119,135790231.88905972,3117998019.1275,bitcoin
2015-02-04 00:00:00.000,225.3083,83155505.15562138,3109175682.095,bitcoin
2015-02-05 00:00:00.000,216.9136,74142168.01402433,2994172300.44,bitcoin
2015-02-06 00:00:00.000,222.4872,88164946.84338237,3072075446.7,bitcoin
2015-02-07 00:00:00.000,227.2050999999999,80694160.19495533,3138151161.072499,bitcoin
2015-02-08 00:00:00.000,222.9061,76979240.31280218,3079497925.3725,bitcoin
2015-02-09 00:00:00.000,220.0922,79154588.47482522,3041547650.985,bitcoin
2015-02-10 00:00:00.000,220.6493,66708973.92079521,3049996660.2725,bitcoin
2015-02-11 00:00:00.000,219.0956,65150873.75436823,3029418429.03,bitcoin
2015-02-12 00:00:00.000,222.0401587875259,51632481.43908263,3070809845.0275135,bitcoin
2015-02-13 00:00:00.000,235.6774,137045816.2260813,3260249204.835,bitcoin
2015-02-14 00:00:00.000,259.0086000000001,165435433.7487849,3584044452.9300013,bitcoin
2015-02-15 00:00:00.000,232.9962,199965387.6619376,3224923703.82,bitcoin
2015-02-16 00:00:00.000,235.9199,128976204.99927545,3266299219.505,bitcoin
2015-02-17 00:00:00.000,242.4568,121468767.5434641,3357729670.42,bitcoin
2015-02-18 00:00:00.000,234.6238,88821471.77949807,3250184845.45,bitcoin
2015-02-19 00:00:00.000,240.2988,71396084.8246788,3329826479.07,bitcoin
2015-02-20 00:00:00.000,244.0821,80482172.09597999,3383185375.785,bitcoin
2015-02-21 00:00:00.000,244.1459,64143296.199941635,3384954726.9025,bitcoin
2015-02-22 00:00:00.000,235.5529999999999,74180476.06972592,3266702003.4249988,bitcoin
2015-02-23 00:00:00.000,238.1319,61755698.92656742,3303312137.1225,bitcoin
2015-02-24 00:00:00.000,238.7314,58732103.48183354,3312404143.285,bitcoin
2015-02-25 00:00:00.000,237.378,57584610.05522578,3294575196.45,bitcoin
2015-02-26 00:00:00.000,236.1711557723409,44991044.50687964,3278687399.961783,bitcoin
2015-02-27 00:00:00.000,253.8991,137186494.71170896,3525782547.105,bitcoin
2015-02-28 00:00:00.000,253.5991,85884430.30666418,3522504178.955,bitcoin
2015-03-01 00:00:00.000,257.7075,58106060.44444854,3580465593.9375,bitcoin
2015-03-02 00:00:00.000,269.9614999999999,93658288.66772273,3751796695.2874985,bitcoin
2015-03-03 00:00:00.000,280.6241999999999,128754965.89965025,3901083285.0899987,bitcoin
2015-03-04 00:00:00.000,273.0192999999999,119553919.98697218,3796353842.947499,bitcoin
2015-03-05 00:00:00.000,274.8255,98543018.35211967,3822334889.7375,bitcoin
2015-03-06 00:00:00.000,272.3412999999999,74704492.0402275,3788784931.469999,bitcoin
2015-03-07 00:00:00.000,275.5846387340832,50059694.67622344,3834877371.4562297,bitcoin
2015-03-08 00:00:00.000,274.578,45050575.22814669,3821054905.8,bitcoin
2015-03-09 00:00:00.000,289.2957000000001,111062141.12648012,4027806171.9600015,bitcoin
2015-03-10 00:00:00.000,290.3057,129285347.54407713,4043022165.1175,bitcoin
2015-03-11 00:00:00.000,295.961,73794326.12201199,4122115211.9,bitcoin
2015-03-12 00:00:00.000,293.9203,65277495.588918425,4095470764.185,bitcoin
2015-03-13 00:00:00.000,288.0364999999999,67739327.34903467,4014523120.5749984,bitcoin
2015-03-14 00:00:00.000,281.4887,63244191.82668233,3924198780.6125,bitcoin
2015-03-15 00:00:00.000,285.2645,32203956.61897762,3977863688.6375,bitcoin
2015-03-16 00:00:00.000,290.0955000000001,60818266.22008967,4046186762.5125012,bitcoin
2015-03-17 00:00:00.000,284.3491,50540130.74794698,3967004055.1925,bitcoin
2015-03-18 00:00:00.000,255.6062,123648767.77025563,3566978130.845,bitcoin
2015-03-19 00:00:00.000,260.0037,133194355.06279549,3629235646.08,bitcoin
2015-03-20 00:00:00.000,260.9075,59404464.50294682,3642718765.4375,bitcoin
2015-03-21 00:00:00.000,259.4899,54148215.13499707,3623906198.45,bitcoin
2015-03-22 00:00:00.000,267.7980999999999,51503307.06679215,3740905133.6624985,bitcoin
2015-03-23 00:00:00.000,266.0272,73040649.64393184,3717118257.44,bitcoin
2015-03-24 00:00:00.000,245.1679,153991184.32363835,3426730125.8925,bitcoin
2015-03-25 00:00:00.000,246.2715,175875957.5910767,3443109527.925,bitcoin
2015-03-26 00:00:00.000,247.5595,148675593.25572366,3462026772.6875,bitcoin
2015-03-27 00:00:00.000,247.1476,90325941.05609,3457360133.78,bitcoin
2015-03-28 00:00:00.000,252.0497,82125758.55914597,3526137495.545,bitcoin
2015-03-29 00:00:00.000,241.9136999999999,84472855.7931449,3384336375.9449987,bitcoin
2015-03-30 00:00:00.000,246.5418,96641741.12450412,3449082800.73,bitcoin
2015-03-31 00:00:00.000,243.2692000000001,76545513.49477836,3403299617.6200013,bitcoin
2015-04-01 00:00:00.000,246.7755,78230800.04911813,3456621444.825,bitcoin
2015-04-02 00:00:00.000,252.341,95206093.35512507,3535619144.775,bitcoin
2015-04-03 00:00:00.000,253.6226999999999,94243302.29425739,3554522140.4999986,bitcoin
2015-04-04 00:00:00.000,253.3213,63959131.20365665,3551247974.375,bitcoin
2015-04-05 00:00:00.000,259.7117999999999,82969308.75347461,3641795729.9099984,bitcoin
2015-04-06 00:00:00.000,255.4233,83832524.03554013,3582471422.0625,bitcoin
2015-04-07 00:00:00.000,253.2085,88508043.4273131,3551882233.75,bitcoin
2015-04-08 00:00:00.000,244.2709,106548662.28337547,3427768044.885,bitcoin
2015-04-09 00:00:00.000,243.2006548544864,93749435.17178354,3413570471.5539427,bitcoin
2015-04-10 00:00:00.000,234.5253,110710603.09814687,3292518276.0975,bitcoin
2015-04-11 00:00:00.000,236.4501,87634999.71721902,3319540687.6575,bitcoin
2015-04-12 00:00:00.000,235.7386,62271722.260468975,3309551885.795,bitcoin
2015-04-13 00:00:00.000,223.9464,87796699.14598,3146530899.9,bitcoin
2015-04-14 00:00:00.000,217.9995,109539415.0915327,3063792222.9375,bitcoin
2015-04-15 00:00:00.000,223.0161,71588917.36395298,3134965194.7125,bitcoin
2015-04-16 00:00:00.000,227.9995,88471192.53868681,3205775569.775,bitcoin
2015-04-17 00:00:00.000,222.4171382852381,101386584.09915563,3127985665.9882746,bitcoin
2015-04-18 00:00:00.000,222.9536999999999,70165374.02114585,3136367731.6949987,bitcoin
2015-04-19 00:00:00.000,222.6812,58633108.40665714,3133241391.63,bitcoin
2015-04-20 00:00:00.000,224.3086,63561423.223313816,3157115506.425,bitcoin
2015-04-21 00:00:00.000,234.6867000000001,80763824.9531341,3304071908.9550014,bitcoin
2015-04-22 00:00:00.000,233.7807,72515582.86551493,3292205018.715,bitcoin
2015-04-23 00:00:00.000,235.1735,55130032.39951651,3312571610.275,bitcoin
2015-04-24 00:00:00.000,230.9863,73282646.18860614,3254290910.1525,bitcoin
2015-04-25 00:00:00.000,225.9568,58830426.88734985,3184369639.96,bitcoin
2015-04-26 00:00:00.000,218.5065,96999963.63035093,3080176877.25,bitcoin
2015-04-27 00:00:00.000,228.5712,95409417.4905671,3222813920.04,bitcoin
2015-04-28 00:00:00.000,225.6422999999999,71643965.12343475,3182408229.6824985,bitcoin
2015-04-29 00:00:00.000,225.9978,56781693.77813109,3188139664.71,bitcoin
2015-04-30 00:00:00.000,236.2208,103785827.2593271,3333116826.64,bitcoin
2015-05-01 00:00:00.000,232.7402999999999,74708330.707501,3284896594.1999984,bitcoin
2015-05-02 00:00:00.000,235.1563,61431426.38713984,3319854338.695,bitcoin
2015-05-03 00:00:00.000,239.882,86630763.25450982,3387421698.4,bitcoin
2015-05-04 00:00:00.000,238.9705999999999,84138462.79309112,3375292445.5799985,bitcoin
2015-05-05 00:00:00.000,236.0015000000001,71871894.07356025,3334246892.1125016,bitcoin
2015-05-06 00:00:00.000,229.8152,70623213.73756033,3246886599.4,bitcoin
2015-05-07 00:00:00.000,236.8450000000001,74887945.15831198,3346205371.2500014,bitcoin
2015-05-08 00:00:00.000,243.657,79882346.22687149,3442447010.25,bitcoin
2015-05-09 00:00:00.000,241.5321,79529081.71071678,3412425891.825,bitcoin
2015-05-10 00:00:00.000,239.5548,67810639.80677219,3384490103.1,bitcoin
2015-05-11 00:00:00.000,241.8506,70787411.31238237,3416925739.45,bitcoin
2015-05-12 00:00:00.000,241.5189000000001,60882937.62553394,3412239398.9250016,bitcoin
2015-05-13 00:00:00.000,235.4793,50100818.287086904,3326910420.225,bitcoin
2015-05-14 00:00:00.000,236.704,56975125.501362815,3344213288.0,bitcoin
2015-05-15 00:00:00.000,236.9908,39256136.30427565,3348265270.1,bitcoin
2015-05-16 00:00:00.000,235.9781,26856157.042346757,3333957591.325,bitcoin
2015-05-17 00:00:00.000,236.0847,24401603.48024925,3335463662.775,bitcoin
2015-05-18 00:00:00.000,232.4757,33772801.85844162,3284474808.525,bitcoin
2015-05-19 00:00:00.000,231.9446000000001,31085021.505248632,3276971294.9500012,bitcoin
2015-05-20 00:00:00.000,234.048,28778007.286285885,3306688656.0,bitcoin
2015-05-21 00:00:00.000,235.4204999999999,27373179.763544746,3326079679.1249986,bitcoin
2015-05-22 00:00:00.000,240.9352,54518478.95936304,3419033119.26,bitcoin
2015-05-23 00:00:00.000,239.0329940983288,47757592.65993454,3392690898.43522,bitcoin
2015-05-24 00:00:00.000,241.2417000000001,29761665.976133663,3424926508.0275016,bitcoin
2015-05-25 00:00:00.000,237.441,30834563.231427405,3371792792.55,bitcoin
2015-05-26 00:00:00.000,237.4971,30268982.762250736,3373426620.6825,bitcoin
2015-05-27 00:00:00.000,237.2305,30728765.83133291,3370470121.0375,bitcoin
2015-05-28 00:00:00.000,237.4891000000001,26801090.327187903,3374927913.9625015,bitcoin
2015-05-29 00:00:00.000,237.0714,31108417.12996518,3369940317.075,bitcoin
2015-05-30 00:00:00.000,233.4572,31403744.863089006,3319341161.04,bitcoin
2015-05-31 00:00:00.000,229.6785,23353985.64778831,3266430207.375,bitcoin
2015-06-01 00:00:00.000,223.3178,43602264.82379089,3176729202.67,bitcoin
2015-06-02 00:00:00.000,225.7387,32062237.057725612,3212024675.365,bitcoin
2015-06-03 00:00:00.000,225.4831,30472196.11636243,3208477948.985,bitcoin
2015-06-04 00:00:00.000,224.1748,29003069.45899297,3189861690.38,bitcoin
2015-06-05 00:00:00.000,224.7413,32252691.587104306,3197922617.155,bitcoin
2015-06-06 00:00:00.000,225.2889,18238445.735281847,3205714609.215,bitcoin
2015-06-07 00:00:00.000,223.6157,24133822.467004918,3181906060.795,bitcoin
2015-06-08 00:00:00.000,228.7013000000001,40449914.18863471,3254270843.1550016,bitcoin
2015-06-09 00:00:00.000,229.5263999999999,36746856.38036806,3266011479.8399987,bitcoin
2015-06-10 00:00:00.000,229.0022,29194036.771787077,3258552454.57,bitcoin
2015-06-11 00:00:00.000,229.9343000000001,28833233.41266869,3271815631.7050014,bitcoin
2015-06-12 00:00:00.000,230.5181,29722314.849446375,3280122726.235,bitcoin
2015-06-13 00:00:00.000,232.6301,29012321.272587787,3310175113.435,bitcoin
2015-06-14 00:00:00.000,233.6681,35303170.71466479,3324945178.735,bitcoin
2015-06-15 00:00:00.000,237.2013,46839294.423419096,3375220318.155,bitcoin
2015-06-16 00:00:00.000,250.4743,96364192.87222852,3564086480.705,bitcoin
2015-06-17 00:00:00.000,247.6944000000001,100630046.35212404,3524530310.6400013,bitcoin
2015-06-18 00:00:00.000,248.5519999999999,67360540.67947954,3536733401.1999984,bitcoin
2015-06-19 00:00:00.000,242.9967,60767655.66479779,3457685093.145,bitcoin
2015-06-20 00:00:00.000,245.4754,55692672.674818866,3492955382.99,bitcoin
2015-06-21 00:00:00.000,243.9959,26531885.052744597,3488836375.125,bitcoin
2015-06-22 00:00:00.000,247.2790000000001,41166801.74969953,3536683169.6000013,bitcoin
2015-06-23 00:00:00.000,243.8486,37387508.430996,3488498071.6,bitcoin
2015-06-24 00:00:00.000,240.5377000000001,39616260.29622073,3442040366.0175014,bitcoin
2015-06-25 00:00:00.000,242.4769,34244051.08008979,3470729479.685,bitcoin
2015-06-26 00:00:00.000,242.4819,34005665.062683985,3471728541.2025,bitcoin
2015-06-27 00:00:00.000,250.621,49080095.21505225,3589074420.225,bitcoin
2015-06-28 00:00:00.000,248.3451,40522516.655076645,3557369715.93,bitcoin
2015-06-29 00:00:00.000,256.3038739667178,73197757.00524,3672257830.226641,bitcoin
2015-06-30 00:00:00.000,262.4063254601778,99893250.06832577,3760650012.699992,bitcoin
2015-07-01 00:00:00.000,257.5058,68104997.64448473,3691294141.84,bitcoin
2015-07-02 00:00:00.000,254.6537509187558,52711167.626877494,3651410104.6425366,bitcoin
2015-07-03 00:00:00.000,255.161,42339288.96608291,3659678537.625,bitcoin
2015-07-04 00:00:00.000,260.415,42932957.07889688,3736024266.375,bitcoin
2015-07-05 00:00:00.000,271.0401208003443,96139966.48557808,3889432509.487961,bitcoin
2015-07-06 00:00:00.000,268.595,111884711.19735701,3855533497.75,bitcoin
2015-07-07 00:00:00.000,265.3844519614875,64748934.30717278,3810376692.0404396,bitcoin
2015-07-08 00:00:00.000,269.6130164214266,79366281.26047984,3871966451.4313917,bitcoin
2015-07-09 00:00:00.000,268.8928000000001,75940632.19947487,3862503903.2800016,bitcoin
2015-07-10 00:00:00.000,285.0223,113799594.1409435,4095521056.4875,bitcoin
2015-07-11 00:00:00.000,291.8907431569518,114394387.16569845,4195301867.783395,bitcoin
2015-07-12 00:00:00.000,310.1915636277567,115546321.24017799,4459352692.658084,bitcoin
2015-07-13 00:00:00.000,290.6655,130058766.78659293,4179711756.9,bitcoin
2015-07-14 00:00:00.000,286.6653999999999,74446013.37027897,4122384618.0649986,bitcoin
2015-07-15 00:00:00.000,283.9491880809251,52932167.70111447,4084701354.030234,bitcoin
2015-07-16 00:00:00.000,276.6800999999999,97423601.54430674,3981564979.0499988,bitcoin
2015-07-17 00:00:00.000,278.3728,60573486.78209071,4007009432.32,bitcoin
2015-07-18 00:00:00.000,274.4838999999999,52505422.1849008,3951120257.4274983,bitcoin
2015-07-19 00:00:00.000,272.806179588859,26896009.893020075,3926969933.4822383,bitcoin
2015-07-20 00:00:00.000,277.2454,40729476.381133035,3993823954.025,bitcoin
2015-07-21 00:00:00.000,274.9428876558478,43239135.22644978,3961652068.233111,bitcoin
2015-07-22 00:00:00.000,276.1756000000001,43240737.35047461,3980470592.0700016,bitcoin
2015-07-23 00:00:00.000,275.6135,34164576.518917255,3973299338.7,bitcoin
2015-07-24 00:00:00.000,288.4447167883336,79396118.75259325,4158911304.5409093,bitcoin
2015-07-25 00:00:00.000,288.3881586253327,54859994.563074075,4158095826.323497,bitcoin
2015-07-26 00:00:00.000,291.7037645294952,40248392.33013304,4205901558.4920735,bitcoin
2015-07-27 00:00:00.000,292.6148,63540197.33148093,4219037232.32,bitcoin
2015-07-28 00:00:00.000,293.9933,63623601.6003042,4238912996.72,bitcoin
2015-07-29 00:00:00.000,288.7194990885924,52624701.467293404,4162873225.658961,bitcoin
2015-07-30 00:00:00.000,286.8366,43880110.290356554,4135724833.44,bitcoin
2015-07-31 00:00:00.000,283.6760591480217,63971590.58757594,4090154891.219836,bitcoin
2015-08-01 00:00:00.000,280.7014,53533745.82603215,4047265065.76,bitcoin
2015-08-02 00:00:00.000,281.7267,46165536.822869964,4062048251.28,bitcoin
2015-08-03 00:00:00.000,281.829870770124,41411646.7104373,4063535808.711956,bitcoin
2015-08-04 00:00:00.000,284.2393,48308760.90560098,4098275923.12,bitcoin
2015-08-05 00:00:00.000,281.4010623650275,43424335.531163365,4057353077.6039124,bitcoin
2015-08-06 00:00:00.000,278.0134,41914107.67785419,4008508406.56,bitcoin
2015-08-07 00:00:00.000,278.5088137572824,47637462.16841643,4015651480.2780004,bitcoin
2015-08-08 00:00:00.000,259.8007283854695,80056216.9967666,3745910822.1530533,bitcoin
2015-08-09 00:00:00.000,264.3384833893257,67863178.91055241,3811337988.900654,bitcoin
2015-08-10 00:00:00.000,263.5782,60783290.21756031,3817350354.96,bitcoin
2015-08-11 00:00:00.000,269.8668,64124892.99653497,3909600811.62,bitcoin
2015-08-12 00:00:00.000,267.7126,73043602.38810194,3879202423.705,bitcoin
2015-08-13 00:00:00.000,263.6558186169038,57163446.795025095,3821420843.637938,bitcoin
2015-08-14 00:00:00.000,265.1281000000001,61280618.55732058,3843674745.1425014,bitcoin
2015-08-15 00:00:00.000,260.4762322897643,38131976.86865548,3777139796.810643,bitcoin
2015-08-16 00:00:00.000,257.8158000000001,55868003.65302729,3739450598.7300014,bitcoin
2015-08-17 00:00:00.000,257.0634000000001,51730292.4009465,3729475807.2000012,bitcoin
2015-08-18 00:00:00.000,253.0766,49833133.79994442,3672268004.3,bitcoin
2015-08-19 00:00:00.000,225.9602,143390129.28370252,3279919634.095,bitcoin
2015-08-20 00:00:00.000,234.6379,99655604.53121857,3406736999.8375,bitcoin
2015-08-21 00:00:00.000,232.3324000000001,62180213.61240129,3374233144.9200015,bitcoin
2015-08-22 00:00:00.000,229.1488,102329840.28166316,3328896176.08,bitcoin
2015-08-23 00:00:00.000,227.2453999999999,72465770.66977338,3302029052.6449986,bitcoin
2015-08-24 00:00:00.000,210.0943850637937,139379271.33868462,3053595830.271203,bitcoin
2015-08-25 00:00:00.000,221.3282999999999,183422133.02821282,3217665292.1924987,bitcoin
2015-08-26 00:00:00.000,225.2666000000001,144278489.53657845,3275815633.8700013,bitcoin
2015-08-27 00:00:00.000,222.9704,69900344.06948392,3243160210.6,bitcoin
2015-08-28 00:00:00.000,231.6583,95134718.75546841,3370431355.445,bitcoin
2015-08-29 00:00:00.000,228.4683,56654306.07150725,3324950575.2675,bitcoin
2015-08-30 00:00:00.000,228.0672,54615311.643692665,3319968528.72,bitcoin
2015-08-31 00:00:00.000,230.0781,58032869.77182835,3350144206.29,bitcoin
2015-09-01 00:00:00.000,227.1631,61479340.23891231,3308579439.8025,bitcoin
2015-09-02 00:00:00.000,228.6427999999999,47781609.22090014,3331062656.779999,bitcoin
2015-09-03 00:00:00.000,226.5658,43765322.15025832,3301579143.195,bitcoin
2015-09-04 00:00:00.000,230.0509,55274502.37627574,3353296684.9425,bitcoin
2015-09-05 00:00:00.000,234.7495,58712579.1018823,3422635972.525,bitcoin
2015-09-06 00:00:00.000,239.1288999999999,70113446.29750317,3487336313.1499987,bitcoin
2015-09-07 00:00:00.000,240.503,50336412.979991846,3508277386.75,bitcoin
2015-09-08 00:00:00.000,243.5587,67754768.56019479,3553698013.0575,bitcoin
2015-09-09 00:00:00.000,237.9452,55993048.11643384,3472697170.03,bitcoin
2015-09-10 00:00:00.000,238.7763,48531118.883055605,3485799693.18,bitcoin
2015-09-11 00:00:00.000,240.0007956438866,44294574.3495357,3504653618.529092,bitcoin
2015-09-12 00:00:00.000,234.9098,40541222.49556373,3431133648.015,bitcoin
2015-09-13 00:00:00.000,230.5048000000001,46253457.40687432,3367623264.4200015,bitcoin
2015-09-14 00:00:00.000,230.21,52117340.606796384,3364179590.25,bitcoin
2015-09-15 00:00:00.000,229.9118,58562863.20358095,3360764475.475,bitcoin
2015-09-16 00:00:00.000,228.4640000000001,51089489.85407352,3340446394.8000016,bitcoin
2015-09-17 00:00:00.000,232.746,54594105.82680428,3403177100.1,bitcoin
2015-09-18 00:00:00.000,232.354,79606359.72514415,3399002106.7,bitcoin
2015-09-19 00:00:00.000,231.2732999999999,39022087.91012471,3383904198.1124988,bitcoin
2015-09-20 00:00:00.000,230.6597,36477159.2595533,3375670110.545,bitcoin
2015-09-21 00:00:00.000,226.4528,36795275.81748264,3314850054.32,bitcoin
2015-09-22 00:00:00.000,229.8831,71785978.8373853,3365879385.27,bitcoin
2015-09-23 00:00:00.000,229.8658,53526673.23620633,3366614506.8,bitcoin
2015-09-24 00:00:00.000,233.9255,124125639.29530513,3426856523.425,bitcoin
2015-09-25 00:00:00.000,234.9767,115435785.46487305,3443254571.12,bitcoin
2015-09-26 00:00:00.000,234.5278999999999,93607431.45305927,3437534062.2749987,bitcoin
2015-09-27 00:00:00.000,232.8346999999999,75776526.63573742,3413577894.9649987,bitcoin
2015-09-28 00:00:00.000,239.2765,245683532.12691057,3508852288.5125,bitcoin
2015-09-29 00:00:00.000,237.2262,115160470.82095526,3479847405.18,bitcoin
2015-09-30 00:00:00.000,236.0463,76056339.96172076,3463401139.065,bitcoin
2015-10-01 00:00:00.000,237.7358,72356986.64595664,3489093808.33,bitcoin
2015-10-02 00:00:00.000,237.2592999999999,84448749.0956819,3482919072.1399984,bitcoin
2015-10-03 00:00:00.000,238.9718,73353042.37453015,3508906579.53,bitcoin
2015-10-04 00:00:00.000,238.6566,78899567.08428396,3505203181.935,bitcoin
2015-10-05 00:00:00.000,240.3238,107434379.86060317,3530596945.8,bitcoin
2015-10-06 00:00:00.000,246.444,135776679.78278795,3621402163.5,bitcoin
2015-10-07 00:00:00.000,243.2229000000001,121587412.75625242,3574397657.8275013,bitcoin
2015-10-08 00:00:00.000,242.9008,97564224.99277282,3569664084.28,bitcoin
2015-10-09 00:00:00.000,244.2051,109153976.98039407,3588832044.4725,bitcoin
2015-10-10 00:00:00.000,245.3209,89165069.70010512,3607756618.6475,bitcoin
2015-10-11 00:00:00.000,247.5392,79268221.71546365,3640379548.48,bitcoin
2015-10-12 00:00:00.000,245.5661,108125413.61682853,3611362597.2775,bitcoin
2015-10-13 00:00:00.000,249.4051,164455688.10166356,3667819987.0025,bitcoin
2015-10-14 00:00:00.000,252.6956,321865165.91051394,3720285701.44,bitcoin
2015-10-15 00:00:00.000,254.6295530746221,207297257.62019613,3749948525.3464403,bitcoin
2015-10-16 00:00:00.000,262.3735,332398256.1656234,3864938757.1125,bitcoin
2015-10-17 00:00:00.000,270.3646,271593080.8014066,3983558775.515,bitcoin
2015-10-18 00:00:00.000,262.2345,116712427.05704656,3864772725.825,bitcoin
2015-10-19 00:00:00.000,264.2094,224715633.9081733,3894955159.095,bitcoin
2015-10-20 00:00:00.000,270.2663999999999,319017395.23033226,3985078067.9999986,bitcoin
2015-10-21 00:00:00.000,267.0187,201630914.85690627,3938178700.69,bitcoin
2015-10-22 00:00:00.000,273.5729999999999,229034925.6796039,4035872003.8499985,bitcoin
2015-10-23 00:00:00.000,277.3883999999999,130573069.75416414,4093191773.3699985,bitcoin
2015-10-24 00:00:00.000,282.9566,168029249.3828648,4176382824.68,bitcoin
2015-10-25 00:00:00.000,284.749,336860319.5875912,4203955930.025,bitcoin
2015-10-26 00:00:00.000,285.5159,221583939.26366535,4215884952.015,bitcoin
2015-10-27 00:00:00.000,294.8093999999999,329397533.93903714,4354732830.689999,bitcoin
2015-10-28 00:00:00.000,303.6366,387209571.0614479,4486177628.595,bitcoin
2015-10-29 00:00:00.000,313.9073,543163761.4698877,4639133966.8275,bitcoin
2015-10-30 00:00:00.000,325.8005999999999,843340993.2179483,4816269544.724998,bitcoin
2015-10-31 00:00:00.000,312.2783,321997491.79856926,4617510889.9075,bitcoin
2015-11-01 00:00:00.000,324.9970999999999,582434357.3722049,4806796483.202498,bitcoin
2015-11-02 00:00:00.000,350.7678,636690229.0056115,5189223756.42,bitcoin
2015-11-03 00:00:00.000,398.2369,987283928.3196412,5893149469.89,bitcoin
2015-11-04 00:00:00.000,404.3588,984425381.794543,5985308848.63,bitcoin
2015-11-05 00:00:00.000,387.473,913505444.7997164,5736789622.45,bitcoin
2015-11-06 00:00:00.000,372.8260000000001,770242854.4761926,5521254799.200002,bitcoin
2015-11-07 00:00:00.000,387.0599999999999,462741972.46864593,5733490750.499998,bitcoin
2015-11-08 00:00:00.000,371.5020000000001,264157489.62253815,5504396533.200002,bitcoin
2015-11-09 00:00:00.000,380.6439999999999,420137368.36575645,5641277305.399999,bitcoin
2015-11-10 00:00:00.000,336.8729999999999,620473336.3692106,4993780086.524999,bitcoin
2015-11-11 00:00:00.000,305.9829999999999,572707252.5268553,4537161821.449999,bitcoin
2015-11-12 00:00:00.000,337.955,546923067.4696827,5012582355.5,bitcoin
2015-11-13 00:00:00.000,337.372,414918018.06742084,5005284729.2,bitcoin
2015-11-14 00:00:00.000,331.501,131135195.6401858,4919391964.75,bitcoin
2015-11-15 00:00:00.000,320.484,237800138.65869674,4757160338.7,bitcoin
2015-11-16 00:00:00.000,331.353,239442892.6065092,4919473733.625,bitcoin
2015-11-17 00:00:00.000,335.111,236625919.2712964,4976968038.7,bitcoin
2015-11-18 00:00:00.000,335.447,185981663.2942105,4983266453.2,bitcoin
2015-11-19 00:00:00.000,325.5680000000001,206391901.26959464,4837533520.000002,bitcoin
2015-11-20 00:00:00.000,321.417,123560944.18387257,4777269083.55,bitcoin
2015-11-21 00:00:00.000,325.159,199949522.188539,4834317690.45,bitcoin
2015-11-22 00:00:00.000,323.395,167053005.3954258,4809449591.25,bitcoin
2015-11-23 00:00:00.000,322.8290000000001,188739479.4368917,4802404204.000002,bitcoin
2015-11-24 00:00:00.000,319.9789999999999,103800161.90899219,4761183526.824999,bitcoin
2015-11-25 00:00:00.000,328.1689999999999,714595229.5358595,4884311515.724998,bitcoin
