date,price,total_volume,market_cap,coin_name
2015-11-01 00:00:00.000,1.058541941291151,603996.1990296076,78742733.24541084,ethereum
2015-11-02 00:00:00.000,0.9550458603200441,970665.6783058537,71066352.05814125,ethereum
2015-11-03 00:00:00.000,1.002344802929553,1878273.0109212757,74613449.56251672,ethereum
2015-11-04 00:00:00.000,0.9018086605486009,3218064.880847628,67152505.55125615,ethereum
2015-11-05 00:00:00.000,0.906601136813436,1202885.3800460405,67532501.09696001,ethereum
2015-11-06 00:00:00.000,0.9094421987209234,913629.1696859167,67767390.10082617,ethereum
2015-11-07 00:00:00.000,0.922482091197951,904631.8699629814,68761146.27837914,ethereum
2015-11-08 00:00:00.000,1.030499514179018,1040086.7545033679,76839299.32470989,ethereum
2015-11-09 00:00:00.000,0.9958029845225516,1972521.3874033373,74277547.07634276,ethereum
2015-11-10 00:00:00.000,0.9348342219016499,865031.5412400892,69753492.14382021,ethereum
2015-11-11 00:00:00.000,0.7887611772679245,1243322.7527190507,58873875.70678452,ethereum
2015-11-12 00:00:00.000,0.90074206650109,826829.6689207307,67254888.20415637,ethereum
2015-11-13 00:00:00.000,0.9040815579448993,545086.2658886773,67527257.40972713,ethereum
2015-11-14 00:00:00.000,0.8842289054037304,361586.11600976856,66066714.4889687,ethereum
2015-11-15 00:00:00.000,0.9108255481961639,432023.407831642,68078325.7946219,ethereum
2015-11-16 00:00:00.000,0.9338407839578461,616346.9298519328,69812830.40735959,ethereum
2015-11-17 00:00:00.000,0.9952733578828389,1128249.5445129166,74440734.3005621,ethereum
2015-11-18 00:00:00.000,0.9944285799213992,687203.3331021931,74402718.74542972,ethereum
2015-11-19 00:00:00.000,0.9514712892422663,434385.481510446,71212297.76056388,ethereum
2015-11-20 00:00:00.000,0.9268031189591781,606560.338362119,69388368.57982641,ethereum
2015-11-21 00:00:00.000,0.9735724342696529,454926.9190034523,72914368.80252853,ethereum
2015-11-22 00:00:00.000,0.96473853235469,371962.8833336563,72276339.25126061,ethereum
2015-11-23 00:00:00.000,0.9452203362307195,437126.39426833094,70839197.81949022,ethereum
2015-11-24 00:00:00.000,0.8993611354663962,354914.08621214016,67424299.39769948,ethereum
2015-11-25 00:00:00.000,0.8677070917677269,708867.1776788787,65072847.332706206,ethereum
2015-11-26 00:00:00.000,0.8948747707881739,959696.4719438321,67132055.60740013,ethereum
2015-11-27 00:00:00.000,0.8707128002545287,398595.4996438545,65341845.392888874,ethereum
2015-11-28 00:00:00.000,0.9173987754375574,465064.93868912815,68868768.28657502,ethereum
2015-11-29 00:00:00.000,0.8717449537893333,436939.13020833576,65463342.96555324,ethereum
2015-11-30 00:00:00.000,0.8736009320890139,775372.5405749859,65624853.97047546,ethereum
2015-12-01 00:00:00.000,0.8750039976447704,643109.8579217136,65752486.02943543,ethereum
2015-12-02 00:00:00.000,0.8227337811375524,494205.89284799533,61844779.03171155,ethereum
2015-12-03 00:00:00.000,0.8247651888810106,541681.1368684795,62018808.085017644,ethereum
2015-12-04 00:00:00.000,0.8387909512811372,241947.49444270384,63094325.07829986,ethereum
2015-12-05 00:00:00.000,0.8645837297560469,226084.41071520853,65056337.64166404,ethereum
2015-12-06 00:00:00.000,0.8349924869606098,429681.2894745185,62850264.41510667,ethereum
2015-12-07 00:00:00.000,0.8007502839259887,494657.61802976346,60292476.61320164,ethereum
2015-12-08 00:00:00.000,0.8188527088752511,435966.80884823814,61675859.110314034,ethereum
2015-12-09 00:00:00.000,0.7918293483107267,627128.9260492469,59661067.18085799,ethereum
2015-12-10 00:00:00.000,0.8474422420390545,374543.00586710183,63872552.27588074,ethereum
2015-12-11 00:00:00.000,0.9167389424445134,765839.8738111159,69119370.62718369,ethereum
2015-12-12 00:00:00.000,0.9712583097472548,1385279.0437324098,73250296.07272834,ethereum
2015-12-13 00:00:00.000,0.9583031735578238,279257.6104401555,72302484.28350292,ethereum
2015-12-14 00:00:00.000,0.9954898346339888,562723.38601539,75133022.39506158,ethereum
2015-12-15 00:00:00.000,1.0170637001075,573171.6204861925,76787012.60189861,ethereum
2015-12-16 00:00:00.000,0.9889124423815733,207316.98728030306,74686005.22814946,ethereum
2015-12-17 00:00:00.000,0.9402283251940493,641112.3505143464,71033582.40629953,ethereum
2015-12-18 00:00:00.000,0.9211717831099321,297866.39712775947,69616990.9878865,ethereum
2015-12-19 00:00:00.000,0.9096329169325174,333313.4238328429,68767429.85047308,ethereum
2015-12-20 00:00:00.000,0.9032316429089903,467489.5933259762,68305705.24538197,ethereum
2015-12-21 00:00:00.000,0.8968062870238118,543846.3978062818,67842615.39188164,ethereum
2015-12-22 00:00:00.000,0.8789593130596947,468144.5604338489,66514758.19337365,ethereum
2015-12-23 00:00:00.000,0.8675654552724993,333657.8603050268,65674405.654046126,ethereum
2015-12-24 00:00:00.000,0.861363016488459,353090.34035883,65226512.003279686,ethereum
2015-12-25 00:00:00.000,0.8707183439745884,169208.7604895867,65957619.83793369,ethereum
2015-12-26 00:00:00.000,0.8530178649009634,424123.09670471714,64637552.400460914,ethereum
2015-12-27 00:00:00.000,0.8588870868776094,208247.21865890338,65104495.77797423,ethereum
2015-12-28 00:00:00.000,0.8421696130307879,228592.5875954824,63858382.55360898,ethereum
2015-12-29 00:00:00.000,0.8694878107781919,211396.56750766764,65951485.1558242,ethereum
2015-12-30 00:00:00.000,0.9003543017405369,584414.4705682999,68315404.54669571,ethereum
2015-12-31 00:00:00.000,0.9365399677803522,668846.07044826,71083912.69961053,ethereum
2016-01-01 00:00:00.000,0.9463133430749894,202032.13336863558,71849843.66511223,ethereum
2016-01-02 00:00:00.000,0.9381261621726148,252880.2353165073,71252107.9687766,ethereum
2016-01-03 00:00:00.000,0.9721969755035614,402755.9084078687,73864483.22222728,ethereum
2016-01-04 00:00:00.000,0.9592978352147374,341506.82136802946,72909192.00505088,ethereum
2016-01-05 00:00:00.000,0.9531022411427653,217443.23809763335,72462361.87937805,ethereum
2016-01-06 00:00:00.000,0.9684340117908705,328507.1523817127,73650960.93328463,ethereum
2016-01-07 00:00:00.000,0.9589767803876823,642269.5176489778,72931723.30621576,ethereum
2016-01-08 00:00:00.000,0.9955747811931686,554403.4018238547,75767382.4398899,ethereum
2016-01-09 00:00:00.000,1.02478096778813,254045.62911324683,78016544.33428131,ethereum
2016-01-10 00:00:00.000,1.01996585607406,404315.93496207293,77676004.65241879,ethereum
2016-01-11 00:00:00.000,1.068726621062779,1025253.0383450065,81416101.6377075,ethereum
2016-01-12 00:00:00.000,1.167362900827917,2962550.3945903103,88958959.89936547,ethereum
2016-01-13 00:00:00.000,1.12958834642001,1003321.3604582713,86108971.48293594,ethereum
2016-01-14 00:00:00.000,1.157377553252501,731050.8483768429,88257219.96322113,ethereum
2016-01-15 00:00:00.000,1.21073546288485,4049516.2124520643,92329493.82516772,ethereum
2016-01-16 00:00:00.000,1.215691295024754,2377737.1425659666,92765190.35300171,ethereum
2016-01-17 00:00:00.000,1.321855711753408,1176009.00668505,100866229.13386133,ethereum
2016-01-18 00:00:00.000,1.39830112692888,4073710.1202780646,106770204.99600992,ethereum
2016-01-19 00:00:00.000,1.3769900190471,1684557.2914079635,105177492.60810892,ethereum
2016-01-20 00:00:00.000,1.565411904541257,2899771.051018662,119608403.90910526,ethereum
2016-01-21 00:00:00.000,1.544691862235827,1670627.3218903034,118064297.75775222,ethereum
2016-01-22 00:00:00.000,1.471341822504971,1585027.991812104,112494896.69290045,ethereum
2016-01-23 00:00:00.000,1.692156284936261,2212028.7971573095,129390552.65124127,ethereum
2016-01-24 00:00:00.000,2.131691495370684,9578400.618786106,163090024.6945184,ethereum
2016-01-25 00:00:00.000,2.48139608647395,10884776.210849365,189898537.77611715,ethereum
2016-01-26 00:00:00.000,2.086782726986503,11669540.231742326,159744115.0673894,ethereum
2016-01-27 00:00:00.000,2.384501158704437,7048626.2187527,182534589.0343229,ethereum
2016-01-28 00:00:00.000,2.519719734523484,5043090.697552952,193030853.2041578,ethereum
2016-01-29 00:00:00.000,2.486203232055895,6527897.661629626,190524391.83507282,ethereum
2016-01-30 00:00:00.000,2.437601273512591,3674090.3975050296,186862759.72151402,ethereum
2016-01-31 00:00:00.000,2.298766557449123,5834817.706592737,176275775.71473008,ethereum
2016-02-01 00:00:00.000,2.221883059355513,3991411.3414352452,170434539.30474818,ethereum
2016-02-02 00:00:00.000,2.403111855327034,3602402.308067327,184396131.5986807,ethereum
2016-02-03 00:00:00.000,2.515949933456795,4030697.3392438097,193120920.3597334,ethereum
2016-02-04 00:00:00.000,2.557178944302694,3532651.020271136,196350197.91323307,ethereum
2016-02-05 00:00:00.000,2.532878565491474,2640353.6147680376,194548161.01786965,ethereum
2016-02-06 00:00:00.000,2.517776369343559,1924574.7180617019,193450250.47357807,ethereum
2016-02-07 00:00:00.000,2.950776113177157,7099203.5519039435,226795324.20954534,ethereum
2016-02-08 00:00:00.000,3.165335693696386,9781404.736808997,243366581.58299115,ethereum
2016-02-09 00:00:00.000,3.720453286688504,16355217.945349474,286139280.9840226,ethereum
2016-02-10 00:00:00.000,4.427431437703359,29316397.613274623,340624194.15097886,ethereum
2016-02-11 00:00:00.000,6.005000308112697,28752968.923665255,462140079.76210976,ethereum
2016-02-12 00:00:00.000,5.475649283683189,9902598.244079141,421542668.4566254,ethereum
2016-02-13 00:00:00.000,5.373284921940013,25637385.479897276,413798928.6182676,ethereum
2016-02-14 00:00:00.000,5.169512436402438,11552061.707776096,398234915.54443055,ethereum
2016-02-15 00:00:00.000,5.319058286377442,13786358.783861183,409885035.83075976,ethereum
2016-02-16 00:00:00.000,4.368970122064963,15444552.58629855,336781865.25572217,ethereum
2016-02-17 00:00:00.000,3.744022470740231,14847989.04999859,288700599.2729368,ethereum
2016-02-18 00:00:00.000,4.397939042003922,17707643.869024027,339233532.70569825,ethereum
2016-02-19 00:00:00.000,4.493895382965731,7215680.13205692,346746765.74089813,ethereum
2016-02-20 00:00:00.000,4.301875677560981,8703306.94050525,332040532.28508496,ethereum
2016-02-21 00:00:00.000,4.653970273276003,6458218.23306439,359334417.7208708,ethereum
2016-02-22 00:00:00.000,5.608714257576696,15140246.890369605,433193897.2217689,ethereum
2016-02-23 00:00:00.000,5.612091439849516,13534870.66434678,433593972.8044955,ethereum
2016-02-24 00:00:00.000,6.134381259039694,11396482.659191374,474102955.51858103,ethereum
2016-02-25 00:00:00.000,5.93625743323269,20614025.807056963,458942242.84471726,ethereum
2016-02-26 00:00:00.000,5.897351626440898,9515283.257397331,456082096.8564275,ethereum
2016-02-27 00:00:00.000,6.357091762158404,8967228.051799431,491795616.48932266,ethereum
2016-02-28 00:00:00.000,6.440650848847282,9683081.005927766,498424354.01221955,ethereum
2016-02-29 00:00:00.000,6.312028458049726,7546069.554011689,488620056.2443799,ethereum
2016-03-01 00:00:00.000,7.560157049617909,20945587.168326743,585403826.3853717,ethereum
2016-03-02 00:00:00.000,8.398318163034869,29743237.911609612,650547162.2177418,ethereum
2016-03-03 00:00:00.000,9.504937042998197,40441406.846499346,736507630.9102448,ethereum
2016-03-04 00:00:00.000,10.03776475108964,35604151.84878607,778040245.1399581,ethereum
2016-03-05 00:00:00.000,10.93519773927983,54303350.00956653,847886363.7817264,ethereum
2016-03-06 00:00:00.000,10.96466178163567,41487265.46159489,850440219.9342833,ethereum
2016-03-07 00:00:00.000,9.397469868813554,31891736.915083926,729122199.5218774,ethereum
2016-03-08 00:00:00.000,9.800690787314164,26473661.601431258,760648959.2261459,ethereum
2016-03-09 00:00:00.000,11.97157975649351,28637679.638494223,929438076.2759757,ethereum
2016-03-10 00:00:00.000,11.2064229700308,26154096.467449,870327228.7272445,ethereum
2016-03-11 00:00:00.000,11.20893669288255,21083465.444312476,870802676.0308328,ethereum
2016-03-12 00:00:00.000,13.37620667356022,49863322.38648788,1039511436.0395219,ethereum
2016-03-13 00:00:00.000,14.89359978457807,41625885.68412731,1157819808.965224,ethereum
2016-03-14 00:00:00.000,12.28982460670519,56738456.43221119,955721344.4457039,ethereum
2016-03-15 00:00:00.000,12.966897673599,30654519.10842079,1008754617.7585647,ethereum
2016-03-16 00:00:00.000,12.52943314528079,23016882.43185901,975104638.0634549,ethereum
2016-03-17 00:00:00.000,10.956232214701,41222397.150388725,856001603.1676563,ethereum
2016-03-18 00:00:00.000,10.79765033887468,56331932.49799413,843946887.9342747,ethereum
2016-03-19 00:00:00.000,10.43953586817164,26241552.22233686,816289545.7437397,ethereum
2016-03-20 00:00:00.000,10.21749097388716,17365910.955602583,799245003.4284257,ethereum
2016-03-21 00:00:00.000,11.85112269425594,28692538.03850463,927407651.003754,ethereum
2016-03-22 00:00:00.000,11.31742767517068,19752147.756938808,886765230.0935057,ethereum
2016-03-23 00:00:00.000,12.40319150724304,19194415.657153998,972225642.275035,ethereum
2016-03-24 00:00:00.000,11.12762218636002,25440037.393962998,872598276.4440267,ethereum
2016-03-25 00:00:00.000,10.64069143211582,13369781.43339712,834753145.0583116,ethereum
2016-03-26 00:00:00.000,10.96552244468764,9099232.99988865,860590847.122157,ethereum
2016-03-27 00:00:00.000,10.37751681820161,16296116.833151689,814770808.1488085,ethereum
2016-03-28 00:00:00.000,11.67625154039094,23146182.980729047,917099302.4921898,ethereum
2016-03-29 00:00:00.000,11.73817083046575,17227685.66894123,922332031.7043784,ethereum
2016-03-30 00:00:00.000,11.88228675953419,18966041.620488863,934038009.0318996,ethereum
2016-03-31 00:00:00.000,11.35463054290018,14483801.493105622,892916961.5825855,ethereum
2016-04-01 00:00:00.000,11.63607180334684,11085851.666571325,915415691.5298438,ethereum
2016-04-02 00:00:00.000,11.5639776320382,8250251.46099724,910108352.6203126,ethereum
2016-04-03 00:00:00.000,11.51238012010477,6190954.954391588,906254482.4679867,ethereum
2016-04-04 00:00:00.000,11.18688123888369,8612716.039295983,881135506.2361231,ethereum
2016-04-05 00:00:00.000,10.41948468988903,19160809.10508679,821026031.4553995,ethereum
2016-04-06 00:00:00.000,10.66622342007389,16326497.505610662,840796803.7682226,ethereum
2016-04-07 00:00:00.000,10.0295684039377,12647730.142575275,790923840.975488,ethereum
2016-04-08 00:00:00.000,9.758944911021473,14041839.904038262,769898368.4666554,ethereum
2016-04-09 00:00:00.000,9.899719595415823,12961939.644313943,781106339.0553539,ethereum
2016-04-10 00:00:00.000,8.814617175830122,42148631.996420056,695943784.1793737,ethereum
2016-04-11 00:00:00.000,8.66829211893249,14850316.572718466,684660770.877576,ethereum
2016-04-12 00:00:00.000,7.51681223420342,22286939.435105387,593949307.4480366,ethereum
2016-04-13 00:00:00.000,8.015604593105122,30653780.43975513,633611436.0474921,ethereum
2016-04-14 00:00:00.000,8.43365602127963,13178565.115089094,666925784.5002216,ethereum
2016-04-15 00:00:00.000,8.20613745870167,11510142.230195371,649194329.0397049,ethereum
2016-04-16 00:00:00.000,8.555981966976974,9164981.891612116,677141041.3390801,ethereum
2016-04-17 00:00:00.000,9.323170276346234,23406128.933429755,738147546.3926145,ethereum
2016-04-18 00:00:00.000,8.960482405053712,20650475.766265374,709720474.7865463,ethereum
2016-04-19 00:00:00.000,8.696773038727313,11931697.805021903,689106961.8888905,ethereum
2016-04-20 00:00:00.000,8.484150722584234,14929127.402227022,672532357.9918683,ethereum
2016-04-21 00:00:00.000,8.11104074507033,12241737.003326477,643204549.648147,ethereum
2016-04-22 00:00:00.000,7.855106665179344,12838519.618996318,623163882.7267805,ethereum
2016-04-23 00:00:00.000,8.377192623957283,14263735.838354647,664843804.3114134,ethereum
2016-04-24 00:00:00.000,7.995361207240304,10251449.903605143,634792414.6359913,ethereum
2016-04-25 00:00:00.000,7.812751656077315,9849771.90571352,620380381.4729422,ethereum
2016-04-26 00:00:00.000,7.424663266229029,17588527.338440873,589953549.0718942,ethereum
2016-04-27 00:00:00.000,7.724694549946334,18898653.05760324,614038719.7664939,ethereum
2016-04-28 00:00:00.000,7.250216005225782,10503191.403122593,576551379.9087085,ethereum
2016-04-29 00:00:00.000,7.47581760975781,8232651.035704131,594731702.4822702,ethereum
2016-04-30 00:00:00.000,8.892970091837213,36023474.61132939,707751631.3173722,ethereum
2016-05-01 00:00:00.000,8.832454372832895,16329848.834566616,703213705.2833785,ethereum
2016-05-02 00:00:00.000,10.10782116866719,40531647.2594358,805073117.8028661,ethereum
2016-05-03 00:00:00.000,9.285335810954495,20068196.22374318,739862094.2932651,ethereum
2016-05-04 00:00:00.000,9.414136136064808,16758119.374866204,750420702.3036536,ethereum
2016-05-05 00:00:00.000,9.827130178456441,17630163.279848542,783653892.6075463,ethereum
2016-05-06 00:00:00.000,9.277042146778028,20206557.47556278,740079043.0208727,ethereum
2016-05-07 00:00:00.000,9.381202893584621,10242971.602412278,748684467.9155403,ethereum
2016-05-08 00:00:00.000,9.52920206226682,14850766.415806817,760794311.5000647,ethereum
2016-05-09 00:00:00.000,9.353276545574158,10349090.132607356,747045608.4385856,ethereum
2016-05-10 00:00:00.000,9.350283703928604,8837274.15169184,747107780.4041426,ethereum
2016-05-11 00:00:00.000,9.981302920467385,14650764.255450204,797843002.2628187,ethereum
2016-05-12 00:00:00.000,10.091492287586432,22804335.07313709,806976736.4777818,ethereum
2016-05-13 00:00:00.000,10.585661577212786,27489270.96990509,846829870.6061078,ethereum
2016-05-14 00:00:00.000,10.176098567981153,18055946.18486381,814388813.0253446,ethereum
2016-05-15 00:00:00.000,9.960446892869543,8453161.311741682,797447113.6994009,ethereum
2016-05-16 00:00:00.000,11.1336459827202,27963225.28498735,891725938.6611807,ethereum
2016-05-17 00:00:00.000,12.157137161266911,36364157.81238995,974091672.7174443,ethereum
2016-05-18 00:00:00.000,13.35361430554958,62651459.72818858,1070392165.1001045,ethereum
2016-05-19 00:00:00.000,14.71832475600216,53477909.077545226,1180254102.1753519,ethereum
2016-05-20 00:00:00.000,13.69368343400459,48337340.57185815,1098527825.600999,ethereum
2016-05-21 00:00:00.000,13.99924843857703,24426995.172922097,1123480271.01703,ethereum
2016-05-22 00:00:00.000,14.248986066415835,17413663.620256484,1143985930.6592457,ethereum
2016-05-23 00:00:00.000,13.23503660198636,21271913.57732469,1063005899.322382,ethereum
2016-05-24 00:00:00.000,12.66434299000911,41166028.01368196,1017513902.0341961,ethereum
2016-05-25 00:00:00.000,12.50426452924122,25364775.557130534,1005116816.0568345,ethereum
2016-05-26 00:00:00.000,12.498353409631168,19032556.07440177,1005043803.4223615,ethereum
2016-05-27 00:00:00.000,11.19174476153149,53491048.64137498,900334792.3619336,ethereum
2016-05-28 00:00:00.000,11.76324560569715,44051409.767962486,946689008.4566064,ethereum
2016-05-29 00:00:00.000,12.38905213533701,26254518.55363852,997114649.2059603,ethereum
2016-05-30 00:00:00.000,12.67843106889236,13289827.482192438,1021153612.0329038,ethereum
2016-05-31 00:00:00.000,14.00927375901662,39491270.92023739,1128785731.519008,ethereum
2016-06-01 00:00:00.000,13.857937834861247,20161807.321217276,1117038106.1276379,ethereum
2016-06-02 00:00:00.000,13.77433887468257,9543717.946969878,1110747962.0861454,ethereum
2016-06-03 00:00:00.000,13.8427358773047,21310804.97545615,1116709699.2231467,ethereum
2016-06-04 00:00:00.000,13.697394260187224,14233023.489212893,1105420836.3746781,ethereum
2016-06-05 00:00:00.000,13.970529067786634,9908484.139421096,1127904559.166551,ethereum
2016-06-06 00:00:00.000,13.942005553967727,7633717.194766483,1126059079.2933497,ethereum
2016-06-07 00:00:00.000,14.549216948648322,19688483.52449011,1175566661.3926558,ethereum
2016-06-08 00:00:00.000,14.43177555298705,14566862.117567817,1166543234.5850925,ethereum
2016-06-09 00:00:00.000,14.44062374394472,6538415.617239344,1167724056.8805668,ethereum
2016-06-10 00:00:00.000,13.943733928604544,9751904.43375697,1127971788.6557844,ethereum
2016-06-11 00:00:00.000,13.960460970231287,9986576.468801256,1129771063.2214296,ethereum
2016-06-12 00:00:00.000,15.697007269686255,34155133.25971257,1270814827.7909074,ethereum
2016-06-13 00:00:00.000,17.55275028575095,33190471.728637412,1421627594.3482137,ethereum
2016-06-14 00:00:00.000,18.770374371361417,57195562.16615153,1520848128.9016523,ethereum
2016-06-15 00:00:00.000,18.421853687438038,16794245.386186022,1493198806.5705338,ethereum
2016-06-16 00:00:00.000,20.509400413759888,33609803.05751324,1663058590.2352068,ethereum
